date,pnl,total_profit,n,equity_bt,year
2022-05-24,-115236.99169767954,5545740.892978276,97,65545740.89297827,2022
2022-05-25,49735.69389128387,5595476.58686956,99,65595476.58686956,2022
2022-05-26,-46184.37498434659,5549292.211885214,98,65549292.211885214,2022
2022-05-27,119394.44533243382,5668686.657217648,99,65668686.65721765,2022
2022-05-30,96192.47402238307,5764879.131240031,100,65764879.13124003,2022
2022-05-31,16364.624261940702,5781243.755501972,101,65781243.75550197,2022
2022-06-01,2481.306611486838,5783725.062113458,101,65783725.06211346,2022
2022-06-02,-38564.31155141861,5745160.75056204,101,65745160.75056204,2022
2022-06-06,-2673.311796225342,5742487.4387658145,101,65742487.43876582,2022
2022-06-07,-30539.150738422362,5711948.288027392,101,65711948.28802739,2022
2022-06-08,29445.22834478191,5741393.516372174,101,65741393.516372174,2022
2022-06-09,-25648.015524314207,5715745.50084786,101,65715745.50084786,2022
2022-06-10,-36151.54343383051,5679593.95741403,101,65679593.95741403,2022
2022-06-13,-137368.70402305247,5542225.253390977,100,65542225.253390975,2022
2022-06-14,-2787.3272154222495,5539437.926175555,103,65539437.92617556,2022
2022-06-15,-15277.103051471851,5524160.823124084,104,65524160.82312408,2022
2022-06-16,-32749.22731028422,5491411.5958138,103,65491411.595813796,2022
2022-06-17,-135554.7150957303,5355856.880718069,106,65355856.88071807,2022
2022-06-20,-52531.95172308356,5303324.928994985,105,65303324.92899498,2022
2022-06-21,56623.97342707057,5359948.902422056,105,65359948.902422056,2022
2022-06-22,-113826.28498202162,5246122.617440034,105,65246122.61744003,2022
2022-06-23,-3664.344326207477,5242458.273113826,105,65242458.273113824,2022
2022-06-24,20193.464588088507,5262651.737701915,107,65262651.737701915,2022
2022-06-27,76588.94337481033,5339240.681076726,108,65339240.68107673,2022
2022-06-28,-47845.306056923226,5291395.375019803,109,65291395.3750198,2022
2022-06-29,-23980.55261288989,5267414.822406913,109,65267414.82240691,2022
2022-06-30,-153323.4806989363,5114091.341707977,108,65114091.341707975,2022
2022-07-01,-119569.59369871617,4994521.748009261,106,64994521.748009264,2022
2022-07-04,-5543.050411316221,4988978.697597944,107,64988978.69759794,2022
2022-07-05,21822.370652793594,5010801.068250738,106,65010801.06825074,2022
2022-07-06,-120060.89893930967,4890740.169311428,103,64890740.16931143,2022
2022-07-07,64395.75495190575,4955135.924263334,102,64955135.924263336,2022
2022-07-08,52692.17369866772,5007828.097962001,100,65007828.097962,2022
2022-07-11,-45797.75692483371,4962030.341037167,100,64962030.34103717,2022
2022-07-12,-96216.85079231847,4865813.490244849,96,64865813.49024485,2022
2022-07-13,53415.38720629899,4919228.877451148,96,64919228.87745115,2022
2022-07-14,57415.56892319653,4976644.446374345,96,64976644.44637434,2022
2022-07-15,52009.639170398426,5028654.085544743,97,65028654.08554474,2022
2022-07-18,56513.559091539944,5085167.644636283,97,65085167.64463628,2022
2022-07-19,-47808.39387318888,5037359.250763094,97,65037359.250763096,2022
2022-07-20,47949.25856395176,5085308.509327046,97,65085308.50932705,2022
2022-07-21,76881.50927611416,5162190.01860316,97,65162190.01860316,2022
2022-07-22,-39402.49543519262,5122787.523167968,100,65122787.52316797,2022
2022-07-25,-11073.544905636394,5111713.978262331,100,65111713.978262335,2022
2022-07-26,-49800.640925000625,5061913.337337331,101,65061913.33733733,2022
2022-07-27,24050.465119533248,5085963.802456864,101,65085963.80245686,2022
2022-07-28,36075.95347868971,5122039.755935553,101,65122039.75593555,2022
2022-07-29,-16692.658407944502,5105347.097527609,100,65105347.09752761,2022
2022-08-01,-20995.34477990974,5084351.7527477,99,65084351.7527477,2022
2022-08-02,-37058.52942947985,5047293.22331822,99,65047293.22331822,2022
2022-08-03,8327.052649827885,5055620.275968048,100,65055620.275968045,2022
2022-08-04,41233.131591863326,5096853.407559911,100,65096853.40755991,2022
2022-08-05,61243.43352793644,5158096.841087847,101,65158096.84108785,2022
2022-08-08,1468.2525563669342,5159565.093644214,100,65159565.09364422,2022
2022-08-09,-5884.24869031241,5153680.844953901,99,65153680.8449539,2022
2022-08-10,-31052.080641223172,5122628.764312678,99,65122628.76431268,2022
2022-08-11,84499.73225679072,5207128.496569469,99,65207128.49656947,2022
2022-08-12,24777.303883265467,5231905.800452734,99,65231905.80045273,2022
2022-08-15,68926.0846394887,5300831.885092223,99,65300831.88509222,2022
2022-08-16,-12855.214112521333,5287976.670979702,99,65287976.6709797,2022
2022-08-17,20914.190529241485,5308890.861508943,98,65308890.86150894,2022
2022-08-18,17654.52379046802,5326545.385299412,98,65326545.385299414,2022
2022-08-19,20268.58662132399,5346813.971920735,98,65346813.971920736,2022
2022-08-22,-83455.84767968195,5263358.124241053,98,65263358.124241054,2022
2022-08-23,-1242.239941177695,5262115.884299875,98,65262115.884299874,2022
2022-08-24,-3972.0734584131324,5258143.810841462,98,65258143.81084146,2022
2022-08-25,58101.31372139013,5316245.124562852,100,65316245.12456285,2022
2022-08-26,7742.260188585614,5323987.384751438,101,65323987.38475144,2022
2022-08-29,-56426.3262042736,5267561.058547164,101,65267561.05854716,2022
2022-08-30,29301.43545364995,5296862.494000814,105,65296862.494000815,2022
2022-08-31,15292.02354042102,5312154.517541235,105,65312154.51754124,2022
2022-09-01,-70699.05840746734,5241455.4591337675,104,65241455.45913377,2022
2022-09-02,1245.1430505275866,5242700.602184295,105,65242700.602184296,2022
2022-09-05,-28624.19855746832,5214076.403626827,105,65214076.40362683,2022
2022-09-06,-44655.7118843717,5169420.691742455,105,65169420.69174246,2022
2022-09-07,-42503.37109631654,5126917.320646138,108,65126917.32064614,2022
2022-09-08,77024.76265888766,5203942.0833050255,110,65203942.08330502,2022
2022-09-12,-2385.7673872378186,5201556.315917788,109,65201556.31591779,2022
2022-09-13,27059.66608727213,5228615.982005061,108,65228615.98200506,2022
2022-09-14,-49762.754156155956,5178853.227848905,108,65178853.2278489,2022
2022-09-15,1883.6400044206493,5180736.867853326,107,65180736.86785333,2022
2022-09-16,-30503.317664344017,5150233.550188982,107,65150233.55018898,2022
2022-09-19,-12636.567026540075,5137596.983162442,106,65137596.98316244,2022
2022-09-20,2864.7768369581026,5140461.7599994,107,65140461.7599994,2022
2022-09-21,-33060.28806924503,5107401.471930155,107,65107401.47193015,2022
2022-09-22,5138.4538249232,5112539.925755078,108,65112539.925755076,2022
2022-09-23,-27496.281965331695,5085043.643789746,109,65085043.643789746,2022
2022-09-26,-83296.08259790414,5001747.561191842,109,65001747.56119184,2022
2022-09-27,24555.208024587373,5026302.769216429,108,65026302.76921643,2022
2022-09-28,-62061.710078566204,4964241.059137863,107,64964241.059137866,2022
2022-09-29,33263.18228414444,4997504.241422008,108,64997504.241422005,2022
2022-09-30,17190.61801215968,5014694.859434168,108,65014694.859434165,2022
2022-10-03,-14886.672965017773,4999808.18646915,107,64999808.18646915,2022
2022-10-04,91838.63486090819,5091646.821330058,107,65091646.821330056,2022
2022-10-05,62980.22288063295,5154627.044210691,107,65154627.04421069,2022
2022-10-06,4522.1805707490685,5159149.22478144,107,65159149.22478144,2022
2022-10-07,-28179.15418445247,5130970.070596987,108,65130970.070596986,2022
2022-10-11,-109821.69499075033,5021148.375606237,107,65021148.37560624,2022
2022-10-12,-1744.4556883684318,5019403.919917868,107,65019403.91991787,2022
2022-10-13,-36975.092758428946,4982428.827159439,104,64982428.82715944,2022
2022-10-14,50730.13916656546,5033158.966326005,104,65033158.966326006,2022
2022-10-17,-21788.409087585773,5011370.557238419,104,65011370.557238415,2022
2022-10-18,-3090.7975221269944,5008279.759716292,104,65008279.759716295,2022
2022-10-19,-33182.44805426434,4975097.311662028,105,64975097.311662026,2022
2022-10-20,-27220.8392418005,4947876.472420227,105,64947876.47242023,2022
2022-10-21,-19902.885375205155,4927973.587045021,105,64927973.58704502,2022
2022-10-24,-12663.76717503065,4915309.81986999,105,64915309.81986999,2022
2022-10-25,-56805.98749493062,4858503.83237506,105,64858503.83237506,2022
2022-10-26,-47593.04512470797,4810910.787250352,105,64810910.787250355,2022
2022-10-27,101946.69116392935,4912857.478414281,106,64912857.47841428,2022
2022-10-28,5865.365657223522,4918722.844071505,105,64918722.84407151,2022
2022-10-31,24114.332252152482,4942837.176323657,107,64942837.17632366,2022
2022-11-01,21958.86547459983,4964796.041798256,108,64964796.04179826,2022
2022-11-02,60252.334066968,5025048.375865225,110,65025048.37586522,2022
2022-11-03,25625.12869561249,5050673.5045608375,111,65050673.504560836,2022
2022-11-04,38592.32998765333,5089265.834548491,111,65089265.83454849,2022
2022-11-07,55679.914293146474,5144945.748841638,110,65144945.748841636,2022
2022-11-08,-4254.548459398322,5140691.200382239,111,65140691.20038224,2022
2022-11-09,21643.339033160948,5162334.5394154005,112,65162334.539415404,2022
2022-11-10,-1048.1906261528377,5161286.348789248,112,65161286.348789245,2022
2022-11-11,63968.21826007108,5225254.567049319,109,65225254.56704932,2022
2022-11-14,3806.4038101026376,5229060.970859421,108,65229060.97085942,2022
2022-11-15,30843.33040728647,5259904.3012667075,108,65259904.30126671,2022
2022-11-16,8698.487307903613,5268602.788574611,108,65268602.78857461,2022
2022-11-17,-1006.048590588312,5267596.739984022,106,65267596.73998402,2022
2022-11-18,-35531.762640103596,5232064.977343919,106,65232064.97734392,2022
2022-11-21,-45348.223537125516,5186716.753806793,106,65186716.75380679,2022
2022-11-22,32906.910977841704,5219623.6647846345,106,65219623.66478463,2022
2022-11-23,-56.14286276376038,5219567.52192187,105,65219567.52192187,2022
2022-11-24,22032.70598717802,5241600.227909048,104,65241600.22790905,2022
2022-11-25,-74105.08508768945,5167495.1428213585,103,65167495.14282136,2022
2022-11-28,8566.529528957299,5176061.672350315,104,65176061.67235032,2022
2022-11-29,3947.048636804865,5180008.720987121,104,65180008.72098712,2022
2022-11-30,35885.97623621943,5215894.69722334,105,65215894.69722334,2022
2022-12-01,54644.11866824576,5270538.815891586,104,65270538.815891586,2022
2022-12-02,-9636.08541250557,5260902.73047908,105,65260902.73047908,2022
2022-12-05,-7627.107386744482,5253275.623092336,105,65253275.62309234,2022
2022-12-06,-41455.76925902822,5211819.8538333075,105,65211819.85383331,2022
2022-12-07,-41011.69112279885,5170808.162710508,105,65170808.16271051,2022
2022-12-08,3277.246603057555,5174085.409313566,110,65174085.40931357,2022
2022-12-09,16319.990480938071,5190405.399794504,110,65190405.399794504,2022
2022-12-12,32465.870046464886,5222871.269840969,111,65222871.26984097,2022
2022-12-13,-14884.762358916874,5207986.507482052,111,65207986.50748205,2022
2022-12-14,79643.32690062014,5287629.834382672,112,65287629.83438267,2022
2022-12-15,17970.306930558418,5305600.141313231,112,65305600.14131323,2022
2022-12-16,-35219.70550538175,5270380.435807849,111,65270380.43580785,2022
2022-12-19,-26697.68329679285,5243682.752511056,112,65243682.752511054,2022
2022-12-20,-89581.77087930178,5154100.981631754,113,65154100.981631756,2022
2022-12-21,-13159.342385500038,5140941.639246254,113,65140941.639246255,2022
2022-12-22,-21576.97680303796,5119364.662443216,113,65119364.66244321,2022
2022-12-23,-35018.11650583645,5084346.54593738,113,65084346.54593738,2022
2022-12-26,-4616.696363964336,5079729.849573416,113,65079729.84957342,2022
2022-12-27,14663.346431131895,5094393.196004547,113,65094393.19600455,2022
2022-12-28,-43398.20339554415,5050994.992609003,113,65050994.992609,2022
2022-12-29,13507.380896092453,5064502.373505095,113,65064502.37350509,2022
2022-12-30,25718.161365458564,5090220.534870554,113,65090220.53487055,2022
2023-01-03,42080.93526291657,5132301.47013347,114,65132301.47013347,2023
2023-01-04,27004.524190652413,5159305.994324123,113,65159305.994324125,2023
2023-01-05,-11800.115892828027,5147505.878431294,113,65147505.87843129,2023
2023-01-06,26191.316635072177,5173697.195066366,113,65173697.19506636,2023
2023-01-09,68206.17061600609,5241903.365682373,112,65241903.36568237,2023
2023-01-10,57636.20207076705,5299539.56775314,114,65299539.567753136,2023
2023-01-11,4311.327334397752,5303850.895087537,113,65303850.89508754,2023
2023-01-12,-9347.538725794493,5294503.356361743,113,65294503.35636175,2023
2023-01-13,-17982.452130860464,5276520.904230882,113,65276520.904230885,2023
2023-01-16,18205.822821204583,5294726.727052087,114,65294726.727052085,2023
2023-01-17,29077.932285052797,5323804.65933714,114,65323804.65933714,2023
2023-01-30,80063.77798581378,5403868.437322954,112,65403868.43732295,2023
2023-01-31,-46247.803426548206,5357620.633896406,111,65357620.6338964,2023
2023-02-01,72540.13728176663,5430160.771178173,111,65430160.77117817,2023
2023-02-02,59046.16208226032,5489206.933260433,111,65489206.93326043,2023
2023-02-03,13664.495885497854,5502871.429145931,108,65502871.42914593,2023
2023-02-06,-27341.493450417693,5475529.935695513,108,65475529.935695514,2023
2023-02-07,-723.5533362352286,5474806.382359278,109,65474806.38235928,2023
2023-02-08,13553.943199673433,5488360.325558952,109,65488360.32555895,2023
2023-02-09,9726.660679813485,5498086.9862387655,109,65498086.98623876,2023
2023-02-10,-20726.436761313707,5477360.5494774515,110,65477360.54947745,2023
2023-02-13,-11638.309747380055,5465722.239730071,110,65465722.239730075,2023
2023-02-14,30630.711588305767,5496352.951318377,110,65496352.951318376,2023
2023-02-15,-33622.90214731381,5462730.049171063,110,65462730.04917106,2023
2023-02-16,75665.13883662912,5538395.188007692,109,65538395.18800769,2023
2023-02-17,-28730.295983581505,5509664.89202411,108,65509664.89202411,2023
2023-02-20,24605.240809780233,5534270.132833891,108,65534270.13283389,2023
2023-02-21,51986.68854623217,5586256.821380123,107,65586256.82138012,2023
2023-02-22,-65585.01443125957,5520671.806948863,107,65520671.80694886,2023
2023-02-23,72733.93984209523,5593405.746790959,105,65593405.74679096,2023
2023-02-24,22881.914870632514,5616287.661661591,106,65616287.661661595,2023
2023-03-01,16046.35381712482,5632334.015478716,106,65632334.015478715,2023
2023-03-02,-6425.747590856226,5625908.26788786,107,65625908.26788786,2023
2023-03-03,2444.424277679445,5628352.692165539,106,65628352.69216554,2023
2023-03-06,54830.300369638186,5683182.992535177,104,65683182.992535174,2023
2023-03-07,23871.263975008576,5707054.256510185,102,65707054.25651018,2023
2023-03-08,34442.84383396,5741497.100344145,101,65741497.100344144,2023
2023-03-09,39058.493835816415,5780555.594179961,101,65780555.59417996,2023
2023-03-10,-92134.81758562352,5688420.776594337,101,65688420.77659434,2023
2023-03-13,-16085.483225654802,5672335.293368682,102,65672335.29336868,2023
2023-03-14,-56883.870566111764,5615451.42280257,101,65615451.42280257,2023
2023-03-15,36896.87843681773,5652348.301239388,101,65652348.301239386,2023
2023-03-16,39525.40634425286,5691873.707583641,101,65691873.70758364,2023
2023-03-17,52934.91682824991,5744808.62441189,102,65744808.62441189,2023
2023-03-20,22803.360263018494,5767611.984674909,102,65767611.98467491,2023
2023-03-21,9414.58772482136,5777026.572399731,101,65777026.57239973,2023
2023-03-22,46692.20461749594,5823718.777017226,101,65823718.77701723,2023
2023-03-23,-6201.148561666161,5817517.628455561,101,65817517.628455564,2023
2023-03-24,56885.76201192171,5874403.390467483,100,65874403.39046748,2023
2023-03-27,8256.154149714235,5882659.544617197,102,65882659.5446172,2023
2023-03-28,-19006.56207917226,5863652.982538024,103,65863652.98253802,2023
2023-03-29,-22687.13864295784,5840965.8438950665,104,65840965.84389506,2023
2023-03-30,70559.45665210651,5911525.300547173,104,65911525.300547175,2023
2023-03-31,63382.88194689151,5974908.182494065,104,65974908.18249407,2023
2023-04-06,-17736.96567459901,5957171.216819466,104,65957171.216819465,2023
2023-04-07,-18089.02750047468,5939082.189318991,104,65939082.18931899,2023
2023-04-10,29973.32789087048,5969055.517209861,103,65969055.51720986,2023
2023-04-11,35166.74873890501,6004222.265948767,102,66004222.265948765,2023
2023-04-12,6916.303701597881,6011138.569650365,102,66011138.56965037,2023
2023-04-13,-68649.3264203676,5942489.243229997,102,65942489.24323,2023
2023-04-14,49374.33031589817,5991863.5735458955,102,65991863.573545896,2023
2023-04-17,6567.058553176296,5998430.6320990715,103,65998430.63209907,2023
2023-04-18,-11714.238794127967,5986716.393304943,103,65986716.393304944,2023
2023-04-19,-9647.02280136045,5977069.370503583,101,65977069.37050358,2023
2023-04-20,-64083.51615470025,5912985.854348883,101,65912985.85434888,2023
2023-04-21,-84935.1478619885,5828050.706486895,99,65828050.706486896,2023
2023-04-24,36450.311117971214,5864501.017604866,99,65864501.017604865,2023
2023-04-25,-111968.49496169502,5752532.522643171,99,65752532.52264317,2023
2023-04-26,10188.05609863938,5762720.57874181,99,65762720.57874181,2023
2023-04-27,60850.10290985101,5823570.681651661,99,65823570.68165166,2023
2023-04-28,66850.73575177432,5890421.417403435,99,65890421.41740344,2023
2023-05-02,82179.81501697349,5972601.232420409,99,65972601.23242041,2023
2023-05-03,-27924.52871769649,5944676.703702712,99,65944676.70370271,2023
2023-05-04,2884.9848723905384,5947561.688575103,99,65947561.688575104,2023
2023-05-05,21405.68453712014,5968967.373112223,100,65968967.373112224,2023
2023-05-08,33618.30410717767,6002585.677219401,100,66002585.6772194,2023
2023-05-09,-12407.974394216222,5990177.702825185,101,65990177.70282519,2023
2023-05-10,-44021.20009037253,5946156.502734812,101,65946156.50273481,2023
2023-05-11,-56380.0594253104,5889776.443309502,101,65889776.4433095,2023
2023-05-12,61578.90544943163,5951355.348758933,101,65951355.348758936,2023
2023-05-15,-59510.10779704744,5891845.240961886,100,65891845.24096189,2023
2023-05-16,59222.35543328741,5951067.596395173,100,65951067.59639517,2023
2023-05-17,64107.66898122133,6015175.265376395,101,66015175.2653764,2023
2023-05-18,56542.9302698183,6071718.195646213,101,66071718.19564621,2023
2023-05-19,25193.058250890725,6096911.253897104,101,66096911.2538971,2023
2023-05-22,29247.197255357532,6126158.451152462,102,66126158.45115246,2023
2023-05-23,29421.084589986527,6155579.535742448,102,66155579.53574245,2023
2023-05-24,5993.815841948838,6161573.351584396,102,66161573.3515844,2023
2023-05-25,32482.81571445147,6194056.167298848,101,66194056.167298846,2023
2023-05-26,90813.00231750667,6284869.169616355,101,66284869.16961636,2023
2023-05-29,117135.32618251088,6402004.495798865,99,66402004.49579886,2023
2023-05-30,-5260.431279377433,6396744.064519488,99,66396744.06451949,2023
2023-05-31,33643.7692457346,6430387.833765223,99,66430387.83376522,2023
2023-06-01,25376.38603284671,6455764.219798069,99,66455764.21979807,2023
2023-06-02,57969.56303213633,6513733.782830206,100,66513733.78283021,2023
2023-06-05,-15151.278866637816,6498582.503963568,99,66498582.50396357,2023
2023-06-06,22796.22765255019,6521378.731616118,99,66521378.73161612,2023
2023-06-07,69456.00072095431,6590834.7323370725,95,66590834.73233707,2023
2023-06-08,-123693.0233109956,6467141.709026077,95,66467141.709026076,2023
2023-06-09,34505.9448064258,6501647.653832503,94,66501647.6538325,2023
2023-06-12,-7722.493568439354,6493925.160264064,94,66493925.16026406,2023
2023-06-13,115827.70571284393,6609752.865976907,95,66609752.86597691,2023
2023-06-14,21482.549874639684,6631235.415851547,95,66631235.41585155,2023
2023-06-15,52020.46437894121,6683255.880230488,95,66683255.88023049,2023
2023-06-16,5676.000219478322,6688931.8804499665,95,66688931.880449966,2023
